#node time(s) x y
5 144.9 350.00 230.33
5 144.9 350.00 230.60
5 145.0 350.00 230.88
5 145.1 350.00 231.15
5 145.1 350.00 231.43
5 145.2 350.00 231.70
5 145.3 350.00 231.98
5 145.3 350.00 232.25
5 145.4 350.00 232.53
5 145.5 350.00 232.80
5 145.5 350.00 233.08
5 145.6 350.00 233.35
5 145.7 350.00 233.63
5 145.7 350.00 233.90
5 145.8 350.00 234.18
5 145.9 350.00 234.45
5 145.9 350.00 234.73
5 146.0 350.00 235.00
5 146.1 350.00 235.28
5 146.1 350.00 235.55
5 146.2 350.00 235.83
5 146.3 350.00 236.10
5 146.3 350.00 236.38
5 146.4 350.00 236.65
5 146.5 350.00 236.93
5 146.5 350.00 237.20
5 146.6 350.00 237.48
5 146.7 350.00 237.75
5 146.7 350.00 238.03
5 146.8 350.00 238.30
5 146.9 350.00 238.58
5 146.9 350.00 238.85
5 147.0 350.00 239.13
5 147.1 350.00 239.40
5 147.1 350.00 239.68
5 147.2 350.00 239.95
5 147.3 350.00 240.23
5 147.3 350.00 240.50
5 147.4 350.00 240.78
5 147.5 350.00 241.05
5 147.5 350.00 241.33
5 147.6 350.00 241.60
5 147.7 350.00 241.88
5 147.7 350.00 242.15
5 147.8 350.00 242.43
5 147.8 350.00 242.70
5 147.9 350.00 242.98
5 148.0 350.00 243.25
5 148.0 350.00 243.53
5 148.1 350.00 243.80
5 148.2 350.00 244.08
5 148.2 350.00 244.35
5 148.3 350.00 244.63
5 148.4 350.00 244.90
5 148.4 350.00 245.18
5 148.5 350.00 245.45
5 148.6 350.00 245.73
5 148.6 350.00 246.00
5 148.7 350.00 246.28
5 148.8 350.00 246.55
5 148.8 350.00 246.83
5 148.9 350.00 247.10
5 149.0 350.00 247.38
5 149.0 350.00 247.65
5 149.1 350.00 247.93
5 149.2 350.00 248.20
5 149.2 350.00 248.48
5 149.3 350.00 248.75
5 149.4 350.00 249.03
5 149.4 350.00 249.30
5 149.5 350.00 249.58
5 149.6 350.00 249.85
5 149.6 350.00 250.13
5 149.7 350.00 250.40
5 149.8 350.00 250.68
5 149.8 350.00 250.95
5 149.9 350.00 251.23
5 150.0 350.00 251.50
5 150.0 350.00 251.78
5 150.1 350.00 252.05
5 150.2 350.00 252.33
5 150.2 350.00 252.60
5 150.3 350.00 252.88
5 150.4 350.00 253.15
5 150.4 350.00 253.43
5 150.5 350.00 253.70
5 150.6 350.00 253.98
5 150.6 350.00 254.25
5 150.7 350.00 254.53
5 150.8 350.00 254.80
5 150.8 350.00 255.08
5 150.9 350.00 255.35
5 151.0 350.00 255.63
5 151.0 350.00 255.90
5 151.1 350.00 256.18
5 151.1 350.00 256.45
5 151.2 350.00 256.73
5 151.3 350.00 257.00
5 151.3 350.00 257.28
5 151.4 350.00 257.55
5 151.5 350.00 257.83
5 151.5 350.00 258.10
5 151.6 350.00 258.38
5 151.7 350.00 258.65
5 151.7 350.00 258.93
5 151.8 350.00 259.20
5 151.9 350.00 259.48
5 151.9 350.00 259.75
5 152.0 350.00 260.03
5 152.1 350.00 260.30
5 152.1 350.00 260.58
5 152.2 350.00 260.85
5 152.3 350.00 261.13
5 152.3 350.00 261.40
5 152.4 350.00 261.68
5 152.5 350.00 261.95
5 152.5 350.00 262.23
5 152.6 350.00 262.50
5 152.7 350.00 262.78
5 152.7 350.00 263.05
5 152.8 350.00 263.33
5 152.9 350.00 263.60
5 152.9 350.00 263.88
5 153.0 350.00 264.15
5 153.1 350.00 264.43
5 153.1 350.00 264.70
5 153.2 350.00 264.98
5 153.3 350.00 265.25
5 153.3 350.00 265.53
5 153.4 350.00 265.80
5 153.5 350.00 266.08
5 153.5 350.00 266.35
5 153.6 350.00 266.63
5 153.7 350.00 266.90
5 153.7 350.00 267.18
5 153.8 350.00 267.45
5 153.9 350.00 267.73
5 153.9 350.00 268.00
5 154.0 350.00 268.28
5 154.1 350.00 268.55
5 154.1 350.00 268.83
5 154.2 350.00 269.10
5 154.3 350.00 269.38
5 154.3 350.00 269.65
5 154.4 350.00 269.93
5 154.4 350.00 270.20
5 154.5 350.00 270.48
5 154.6 350.00 270.75
5 154.6 350.00 271.03
5 154.7 350.00 271.30
5 154.8 350.00 271.58
5 154.8 350.00 271.85
5 154.9 350.00 272.13
5 155.0 350.00 272.40
5 155.0 350.00 272.68
5 155.1 350.00 272.95
5 155.2 350.00 273.23
5 155.2 350.00 273.50
5 155.3 350.00 273.78
5 155.4 350.00 274.05
5 155.4 350.00 274.33
5 155.5 350.00 274.60
5 155.6 350.00 274.88
5 155.6 350.00 275.15
5 155.7 350.00 275.43
5 155.8 350.00 275.70
5 155.8 350.00 275.98
5 155.9 350.00 276.25
5 156.0 350.00 276.53
5 156.0 350.00 276.80
5 156.1 350.00 277.08
5 156.2 350.00 277.35
5 156.2 350.00 277.63
5 156.3 350.00 277.90
5 156.4 350.00 278.18
5 156.4 350.00 278.45
5 156.5 350.00 278.73
5 156.6 350.00 279.00
5 156.6 350.00 279.28
5 156.7 350.00 279.55
5 156.8 350.00 279.83
5 156.8 350.00 280.10
5 156.9 350.00 280.38
5 157.0 350.00 280.65
5 157.0 350.00 280.93
5 157.1 350.00 281.20
5 157.2 350.00 281.48
5 157.2 350.00 281.75
5 157.3 350.00 282.03
5 157.4 350.00 282.30
5 157.4 350.00 282.58
5 157.5 350.00 282.85
5 157.6 350.00 283.13
5 157.6 350.00 283.40
5 157.7 350.00 283.68
5 157.7 350.00 283.95
5 157.8 350.00 284.23
5 157.9 350.00 284.50
5 157.9 350.00 284.78
5 158.0 350.00 285.05
5 158.1 350.00 285.33
5 158.1 350.00 285.60
5 158.2 350.00 285.88
5 158.3 350.00 286.15
5 158.3 350.00 286.43
5 158.4 350.00 286.70
5 158.5 350.00 286.98
5 158.5 350.00 287.25
5 158.6 350.00 287.53
5 158.7 350.00 287.80
5 158.7 350.00 288.08
5 158.8 350.00 288.35
5 158.9 350.00 288.63
5 158.9 350.00 288.90
5 159.0 350.00 289.18
5 159.1 350.00 289.45
5 159.1 350.00 289.73
5 159.2 350.00 290.00
5 159.3 350.00 290.28
5 159.3 350.00 290.55
5 159.4 350.00 290.83
5 159.5 350.00 291.10
5 159.5 350.00 291.38
5 159.6 350.00 291.65
5 159.7 350.00 291.93
5 159.7 350.00 292.20
5 159.8 350.00 292.48
5 159.9 350.00 292.75
5 159.9 350.00 293.03
5 160.0 350.00 293.30
5 160.1 350.00 293.58
5 160.1 350.00 293.85
5 160.2 350.00 294.13
5 160.3 350.00 294.40
5 160.3 350.00 294.68
5 160.4 350.00 294.95
5 160.5 350.00 295.23
5 160.5 350.00 295.50
5 160.6 350.00 295.78
5 160.7 350.00 296.05
5 160.7 350.00 296.33
5 160.8 350.00 296.60
5 160.9 350.00 296.88
5 160.9 350.00 297.15
5 161.0 350.00 297.43
5 161.0 350.00 297.70
5 161.1 350.00 297.98
5 161.2 350.00 298.25
5 161.2 350.00 298.53
5 161.3 350.00 298.80
5 161.4 350.00 299.08
5 161.4 350.00 299.35
5 161.5 350.00 299.62
5 161.6 350.00 299.90
5 161.6 350.00 300.17
5 161.6 350.00 300.17
5 171.6 350.00 300.17
5 181.6 350.00 300.17
5 191.6 350.00 300.17
5 201.6 350.00 300.17
5 211.6 350.00 300.17
5 221.6 350.00 300.17
5 231.6 350.00 300.17
5 241.6 350.00 300.17
5 251.6 350.00 300.17
5 261.6 350.00 300.17
5 271.6 350.00 300.17
5 281.6 350.00 300.17
5 291.6 350.00 300.17
5 301.6 350.00 300.17
5 311.6 350.00 300.17
5 321.6 350.00 300.17
5 331.6 350.00 300.17
5 341.6 350.00 300.17
5 351.6 350.00 300.17
5 361.6 350.00 300.17
5 371.6 350.00 300.17
5 381.6 350.00 300.17
5 391.6 350.00 300.17
5 401.6 350.00 300.17
5 411.6 350.00 300.17
5 421.6 350.00 300.17
5 431.6 350.00 300.17
5 441.6 350.00 300.17
5 451.6 350.00 300.17
5 461.6 350.00 300.17
5 471.6 350.00 300.17
5 481.6 350.00 300.17
5 491.6 350.00 300.17
5 501.6 350.00 300.17
5 511.6 350.00 300.17
5 521.6 350.00 300.17
5 531.6 350.00 300.17
5 541.6 350.00 300.17
5 551.6 350.00 300.17
5 561.6 350.00 300.17
5 571.6 350.00 300.17
5 581.6 350.00 300.17
5 591.6 350.00 300.17
5 601.6 350.00 300.17
5 611.6 350.00 300.17
5 621.6 350.00 300.17
5 631.6 350.00 300.17
5 641.6 350.00 300.17
5 651.6 350.00 300.17
5 661.6 350.00 300.17
5 671.6 350.00 300.17
5 681.6 350.00 300.17
5 691.6 350.00 300.17
5 701.6 350.00 300.17
5 711.6 350.00 300.17
5 721.6 350.00 300.17
5 731.6 350.00 300.17
5 741.6 350.00 300.17
5 751.6 350.00 300.17
5 761.6 350.00 300.17
5 771.6 350.00 300.17
5 781.6 350.00 300.17
5 791.6 350.00 300.17
5 801.6 350.00 300.17
5 811.6 350.00 300.17
5 821.6 350.00 300.17
5 831.6 350.00 300.17
5 841.6 350.00 300.17
5 851.6 350.00 300.17
5 861.6 350.00 300.17
5 871.6 350.00 300.17
5 881.6 350.00 300.17
5 891.6 350.00 300.17
5 901.6 350.00 300.17
5 911.6 350.00 300.17
5 921.6 350.00 300.17
5 931.6 350.00 300.17
5 941.6 350.00 300.17
5 951.6 350.00 300.17
5 961.6 350.00 300.17
5 971.6 350.00 300.17
5 981.6 350.00 300.17
5 991.6 350.00 300.17
5 1001.6 350.00 300.17
5 1011.6 350.00 300.17
5 1021.6 350.00 300.17
5 1031.6 350.00 300.17
5 1041.6 350.00 300.17
5 1051.6 350.00 300.17
5 1061.6 350.00 300.17
5 1071.6 350.00 300.17
5 1081.6 350.00 300.17
5 1091.6 350.00 300.17
5 1101.6 350.00 300.17
5 1111.6 350.00 300.17
5 1121.6 350.00 300.17
5 1131.6 350.00 300.17
5 1141.6 350.00 300.17
5 1151.6 350.00 300.17
5 1161.6 350.00 300.17
5 1171.6 350.00 300.17
5 1181.6 350.00 300.17
5 1191.6 350.00 300.17
5 1201.6 350.00 300.17
5 1211.6 350.00 300.17
5 1221.6 350.00 300.17
5 1231.6 350.00 300.17
5 1241.6 350.00 300.17
5 1251.6 350.00 300.17
5 1261.6 350.00 300.17
5 1271.6 350.00 300.17
5 1281.6 350.00 300.17
5 1291.6 350.00 300.17
5 1301.6 350.00 300.17
5 1311.6 350.00 300.17
5 1321.6 350.00 300.17
5 1331.6 350.00 300.17
5 1341.6 350.00 300.17
5 1351.6 350.00 300.17
5 1361.6 350.00 300.17
5 1371.6 350.00 300.17
5 1381.6 350.00 300.17
5 1391.6 350.00 300.17
5 1401.6 350.00 300.17
5 1411.6 350.00 300.17
5 1421.6 350.00 300.17
5 1431.6 350.00 300.17
5 1441.6 350.00 300.17
5 1451.6 350.00 300.17
5 1461.6 350.00 300.17
5 1471.6 350.00 300.17
5 1481.6 350.00 300.17
5 1491.6 350.00 300.17
5 1501.6 350.00 300.17
5 1511.6 350.00 300.17
5 1521.6 350.00 300.17
5 1531.6 350.00 300.17
5 1541.6 350.00 300.17
5 1551.6 350.00 300.17
5 1561.6 350.00 300.17
5 1571.6 350.00 300.17
5 1581.6 350.00 300.17
5 1591.6 350.00 300.17
5 1601.6 350.00 300.17
5 1611.6 350.00 300.17
5 1621.6 350.00 300.17
5 1631.6 350.00 300.17
5 1641.6 350.00 300.17
5 1651.6 350.00 300.17
5 1661.6 350.00 300.17
5 1671.6 350.00 300.17
5 1681.6 350.00 300.17
5 1691.6 350.00 300.17
5 1701.6 350.00 300.17
5 1711.6 350.00 300.17
5 1721.6 350.00 300.17
5 1731.6 350.00 300.17
5 1741.6 350.00 300.17
5 1751.6 350.00 300.17
5 1761.6 350.00 300.17
5 1771.6 350.00 300.17
5 1781.6 350.00 300.17
5 1791.6 350.00 300.17
5 1801.6 350.00 300.17
5 1811.6 350.00 300.17
5 1821.6 350.00 300.17
5 1831.6 350.00 300.17
5 1841.6 350.00 300.17
5 1851.6 350.00 300.17
5 1861.6 350.00 300.17
5 1871.6 350.00 300.17
5 1881.6 350.00 300.17
5 1891.6 350.00 300.17
5 1901.6 350.00 300.17
5 1911.6 350.00 300.17
5 1921.6 350.00 300.17
5 1931.6 350.00 300.17
5 1941.6 350.00 300.17
5 1951.6 350.00 300.17
5 1961.6 350.00 300.17
5 1971.6 350.00 300.17
5 1981.6 350.00 300.17
5 1991.6 350.00 300.17
