#node time(s) x y
5 178.3 350.00 230.33
5 178.4 350.00 230.60
5 178.5 350.00 230.88
5 178.6 350.00 231.15
5 178.7 350.00 231.43
5 178.8 350.00 231.70
5 178.9 350.00 231.98
5 179.0 350.00 232.25
5 179.1 350.00 232.53
5 179.2 350.00 232.80
5 179.3 350.00 233.08
5 179.4 350.00 233.35
5 179.5 350.00 233.63
5 179.6 350.00 233.90
5 179.7 350.00 234.18
5 179.8 350.00 234.45
5 179.9 350.00 234.73
5 180.0 350.00 235.00
5 180.1 350.00 235.28
5 180.2 350.00 235.55
5 180.3 350.00 235.83
5 180.4 350.00 236.10
5 180.5 350.00 236.38
5 180.6 350.00 236.65
5 180.7 350.00 236.93
5 180.8 350.00 237.20
5 180.9 350.00 237.48
5 181.0 350.00 237.75
5 181.1 350.00 238.03
5 181.2 350.00 238.30
5 181.3 350.00 238.58
5 181.4 350.00 238.85
5 181.5 350.00 239.13
5 181.6 350.00 239.40
5 181.7 350.00 239.68
5 181.8 350.00 239.95
5 181.9 350.00 240.23
5 182.0 350.00 240.50
5 182.1 350.00 240.78
5 182.2 350.00 241.05
5 182.3 350.00 241.33
5 182.4 350.00 241.60
5 182.5 350.00 241.88
5 182.6 350.00 242.15
5 182.7 350.00 242.43
5 182.8 350.00 242.70
5 182.9 350.00 242.98
5 183.0 350.00 243.25
5 183.1 350.00 243.53
5 183.2 350.00 243.80
5 183.3 350.00 244.08
5 183.4 350.00 244.35
5 183.5 350.00 244.63
5 183.6 350.00 244.90
5 183.7 350.00 245.18
5 183.8 350.00 245.45
5 183.9 350.00 245.73
5 184.0 350.00 246.00
5 184.1 350.00 246.28
5 184.2 350.00 246.55
5 184.3 350.00 246.83
5 184.4 350.00 247.10
5 184.5 350.00 247.38
5 184.6 350.00 247.65
5 184.7 350.00 247.93
5 184.8 350.00 248.20
5 184.9 350.00 248.48
5 185.0 350.00 248.75
5 185.1 350.00 249.03
5 185.2 350.00 249.30
5 185.3 350.00 249.58
5 185.4 350.00 249.85
5 185.5 350.00 250.13
5 185.6 350.00 250.40
5 185.7 350.00 250.68
5 185.8 350.00 250.95
5 185.9 350.00 251.23
5 186.0 350.00 251.50
5 186.1 350.00 251.78
5 186.2 350.00 252.05
5 186.3 350.00 252.33
5 186.4 350.00 252.60
5 186.5 350.00 252.88
5 186.6 350.00 253.15
5 186.7 350.00 253.43
5 186.8 350.00 253.70
5 186.9 350.00 253.98
5 187.0 350.00 254.25
5 187.1 350.00 254.53
5 187.2 350.00 254.80
5 187.3 350.00 255.08
5 187.4 350.00 255.35
5 187.5 350.00 255.63
5 187.6 350.00 255.90
5 187.7 350.00 256.18
5 187.8 350.00 256.45
5 187.9 350.00 256.73
5 188.0 350.00 257.00
5 188.1 350.00 257.28
5 188.2 350.00 257.55
5 188.3 350.00 257.83
5 188.4 350.00 258.10
5 188.5 350.00 258.38
5 188.6 350.00 258.65
5 188.7 350.00 258.93
5 188.8 350.00 259.20
5 188.9 350.00 259.48
5 189.0 350.00 259.75
5 189.1 350.00 260.03
5 189.2 350.00 260.30
5 189.3 350.00 260.58
5 189.4 350.00 260.85
5 189.5 350.00 261.13
5 189.6 350.00 261.40
5 189.7 350.00 261.68
5 189.8 350.00 261.95
5 189.9 350.00 262.23
5 190.0 350.00 262.50
5 190.1 350.00 262.78
5 190.2 350.00 263.05
5 190.3 350.00 263.33
5 190.4 350.00 263.60
5 190.5 350.00 263.88
5 190.6 350.00 264.15
5 190.7 350.00 264.43
5 190.8 350.00 264.70
5 190.9 350.00 264.98
5 191.0 350.00 265.25
5 191.1 350.00 265.53
5 191.2 350.00 265.80
5 191.3 350.00 266.08
5 191.4 350.00 266.35
5 191.5 350.00 266.63
5 191.6 350.00 266.90
5 191.7 350.00 267.18
5 191.8 350.00 267.45
5 191.9 350.00 267.73
5 192.0 350.00 268.00
5 192.1 350.00 268.28
5 192.2 350.00 268.55
5 192.3 350.00 268.83
5 192.4 350.00 269.10
5 192.5 350.00 269.38
5 192.6 350.00 269.65
5 192.7 350.00 269.93
5 192.8 350.00 270.20
5 192.9 350.00 270.48
5 193.0 350.00 270.75
5 193.1 350.00 271.03
5 193.2 350.00 271.30
5 193.3 350.00 271.58
5 193.4 350.00 271.85
5 193.5 350.00 272.13
5 193.6 350.00 272.40
5 193.7 350.00 272.68
5 193.8 350.00 272.95
5 193.9 350.00 273.23
5 194.0 350.00 273.50
5 194.1 350.00 273.78
5 194.2 350.00 274.05
5 194.3 350.00 274.33
5 194.4 350.00 274.60
5 194.5 350.00 274.88
5 194.6 350.00 275.15
5 194.7 350.00 275.43
5 194.8 350.00 275.70
5 194.9 350.00 275.98
5 195.0 350.00 276.25
5 195.1 350.00 276.53
5 195.2 350.00 276.80
5 195.3 350.00 277.08
5 195.4 350.00 277.35
5 195.5 350.00 277.63
5 195.6 350.00 277.90
5 195.7 350.00 278.18
5 195.8 350.00 278.45
5 195.9 350.00 278.73
5 196.0 350.00 279.00
5 196.1 350.00 279.28
5 196.2 350.00 279.55
5 196.3 350.00 279.83
5 196.4 350.00 280.10
5 196.5 350.00 280.38
5 196.6 350.00 280.65
5 196.7 350.00 280.93
5 196.8 350.00 281.20
5 196.9 350.00 281.48
5 197.0 350.00 281.75
5 197.1 350.00 282.03
5 197.2 350.00 282.30
5 197.3 350.00 282.58
5 197.4 350.00 282.85
5 197.5 350.00 283.13
5 197.6 350.00 283.40
5 197.7 350.00 283.68
5 197.8 350.00 283.95
5 197.9 350.00 284.23
5 198.0 350.00 284.50
5 198.1 350.00 284.78
5 198.2 350.00 285.05
5 198.3 350.00 285.33
5 198.4 350.00 285.60
5 198.5 350.00 285.88
5 198.6 350.00 286.15
5 198.7 350.00 286.43
5 198.8 350.00 286.70
5 198.9 350.00 286.98
5 199.0 350.00 287.25
5 199.1 350.00 287.53
5 199.2 350.00 287.80
5 199.3 350.00 288.08
5 199.4 350.00 288.35
5 199.5 350.00 288.63
5 199.6 350.00 288.90
5 199.7 350.00 289.18
5 199.8 350.00 289.45
5 199.9 350.00 289.73
5 200.0 350.00 290.00
5 200.1 350.00 290.28
5 200.2 350.00 290.55
5 200.3 350.00 290.83
5 200.4 350.00 291.10
5 200.5 350.00 291.38
5 200.6 350.00 291.65
5 200.7 350.00 291.93
5 200.8 350.00 292.20
5 200.9 350.00 292.48
5 201.0 350.00 292.75
5 201.1 350.00 293.03
5 201.2 350.00 293.30
5 201.3 350.00 293.58
5 201.4 350.00 293.85
5 201.5 350.00 294.13
5 201.6 350.00 294.40
5 201.7 350.00 294.68
5 201.8 350.00 294.95
5 201.9 350.00 295.23
5 202.0 350.00 295.50
5 202.1 350.00 295.78
5 202.2 350.00 296.05
5 202.3 350.00 296.33
5 202.4 350.00 296.60
5 202.5 350.00 296.88
5 202.6 350.00 297.15
5 202.7 350.00 297.43
5 202.8 350.00 297.70
5 202.9 350.00 297.98
5 203.0 350.00 298.25
5 203.1 350.00 298.53
5 203.2 350.00 298.80
5 203.3 350.00 299.08
5 203.4 350.00 299.35
5 203.5 350.00 299.62
5 203.6 350.00 299.90
5 203.7 350.00 300.17
5 203.7 350.00 300.17
5 213.7 350.00 300.17
5 223.7 350.00 300.17
5 233.7 350.00 300.17
5 243.7 350.00 300.17
5 253.7 350.00 300.17
5 263.7 350.00 300.17
5 273.7 350.00 300.17
5 283.7 350.00 300.17
5 293.7 350.00 300.17
5 303.7 350.00 300.17
5 313.7 350.00 300.17
5 323.7 350.00 300.17
5 333.7 350.00 300.17
5 343.7 350.00 300.17
5 353.7 350.00 300.17
5 363.7 350.00 300.17
5 373.7 350.00 300.17
5 383.7 350.00 300.17
5 393.7 350.00 300.17
5 403.7 350.00 300.17
5 413.7 350.00 300.17
5 423.7 350.00 300.17
5 433.7 350.00 300.17
5 443.7 350.00 300.17
5 453.7 350.00 300.17
5 463.7 350.00 300.17
5 473.7 350.00 300.17
5 483.7 350.00 300.17
5 493.7 350.00 300.17
5 503.7 350.00 300.17
5 513.7 350.00 300.17
5 523.7 350.00 300.17
5 533.7 350.00 300.17
5 543.7 350.00 300.17
5 553.7 350.00 300.17
5 563.7 350.00 300.17
5 573.7 350.00 300.17
5 583.7 350.00 300.17
5 593.7 350.00 300.17
5 603.7 350.00 300.17
5 613.7 350.00 300.17
5 623.7 350.00 300.17
5 633.7 350.00 300.17
5 643.7 350.00 300.17
5 653.7 350.00 300.17
5 663.7 350.00 300.17
5 673.7 350.00 300.17
5 683.7 350.00 300.17
5 693.7 350.00 300.17
5 703.7 350.00 300.17
5 713.7 350.00 300.17
5 723.7 350.00 300.17
5 733.7 350.00 300.17
5 743.7 350.00 300.17
5 753.7 350.00 300.17
5 763.7 350.00 300.17
5 773.7 350.00 300.17
5 783.7 350.00 300.17
5 793.7 350.00 300.17
5 803.7 350.00 300.17
5 813.7 350.00 300.17
5 823.7 350.00 300.17
5 833.7 350.00 300.17
5 843.7 350.00 300.17
5 853.7 350.00 300.17
5 863.7 350.00 300.17
5 873.7 350.00 300.17
5 883.7 350.00 300.17
5 893.7 350.00 300.17
5 903.7 350.00 300.17
5 913.7 350.00 300.17
5 923.7 350.00 300.17
5 933.7 350.00 300.17
5 943.7 350.00 300.17
5 953.7 350.00 300.17
5 963.7 350.00 300.17
5 973.7 350.00 300.17
5 983.7 350.00 300.17
5 993.7 350.00 300.17
5 1003.7 350.00 300.17
5 1013.7 350.00 300.17
5 1023.7 350.00 300.17
5 1033.7 350.00 300.17
5 1043.7 350.00 300.17
5 1053.7 350.00 300.17
5 1063.7 350.00 300.17
5 1073.7 350.00 300.17
5 1083.7 350.00 300.17
5 1093.7 350.00 300.17
5 1103.7 350.00 300.17
5 1113.7 350.00 300.17
5 1123.7 350.00 300.17
5 1133.7 350.00 300.17
5 1143.7 350.00 300.17
5 1153.7 350.00 300.17
5 1163.7 350.00 300.17
5 1173.7 350.00 300.17
5 1183.7 350.00 300.17
5 1193.7 350.00 300.17
5 1203.7 350.00 300.17
5 1213.7 350.00 300.17
5 1223.7 350.00 300.17
5 1233.7 350.00 300.17
5 1243.7 350.00 300.17
5 1253.7 350.00 300.17
5 1263.7 350.00 300.17
5 1273.7 350.00 300.17
5 1283.7 350.00 300.17
5 1293.7 350.00 300.17
5 1303.7 350.00 300.17
5 1313.7 350.00 300.17
5 1323.7 350.00 300.17
5 1333.7 350.00 300.17
5 1343.7 350.00 300.17
5 1353.7 350.00 300.17
5 1363.7 350.00 300.17
5 1373.7 350.00 300.17
5 1383.7 350.00 300.17
5 1393.7 350.00 300.17
5 1403.7 350.00 300.17
5 1413.7 350.00 300.17
5 1423.7 350.00 300.17
5 1433.7 350.00 300.17
5 1443.7 350.00 300.17
5 1453.7 350.00 300.17
5 1463.7 350.00 300.17
5 1473.7 350.00 300.17
5 1483.7 350.00 300.17
5 1493.7 350.00 300.17
5 1503.7 350.00 300.17
5 1513.7 350.00 300.17
5 1523.7 350.00 300.17
5 1533.7 350.00 300.17
5 1543.7 350.00 300.17
5 1553.7 350.00 300.17
5 1563.7 350.00 300.17
5 1573.7 350.00 300.17
5 1583.7 350.00 300.17
5 1593.7 350.00 300.17
5 1603.7 350.00 300.17
5 1613.7 350.00 300.17
5 1623.7 350.00 300.17
5 1633.7 350.00 300.17
5 1643.7 350.00 300.17
5 1653.7 350.00 300.17
5 1663.7 350.00 300.17
5 1673.7 350.00 300.17
5 1683.7 350.00 300.17
5 1693.7 350.00 300.17
5 1703.7 350.00 300.17
5 1713.7 350.00 300.17
5 1723.7 350.00 300.17
5 1733.7 350.00 300.17
5 1743.7 350.00 300.17
5 1753.7 350.00 300.17
5 1763.7 350.00 300.17
5 1773.7 350.00 300.17
5 1783.7 350.00 300.17
5 1793.7 350.00 300.17
5 1803.7 350.00 300.17
5 1813.7 350.00 300.17
5 1823.7 350.00 300.17
5 1833.7 350.00 300.17
5 1843.7 350.00 300.17
5 1853.7 350.00 300.17
5 1863.7 350.00 300.17
5 1873.7 350.00 300.17
5 1883.7 350.00 300.17
5 1893.7 350.00 300.17
5 1903.7 350.00 300.17
5 1913.7 350.00 300.17
5 1923.7 350.00 300.17
5 1933.7 350.00 300.17
5 1943.7 350.00 300.17
5 1953.7 350.00 300.17
5 1963.7 350.00 300.17
5 1973.7 350.00 300.17
5 1983.7 350.00 300.17
5 1993.7 350.00 300.17
