#node time(s) x y
5 276.6 350.00 230.33
5 276.8 350.00 230.60
5 277.0 350.00 230.88
5 277.2 350.00 231.15
5 277.4 350.00 231.43
5 277.6 350.00 231.70
5 277.8 350.00 231.98
5 278.0 350.00 232.25
5 278.2 350.00 232.53
5 278.4 350.00 232.80
5 278.6 350.00 233.08
5 278.8 350.00 233.35
5 279.0 350.00 233.63
5 279.2 350.00 233.90
5 279.4 350.00 234.18
5 279.6 350.00 234.45
5 279.8 350.00 234.73
5 280.0 350.00 235.00
5 280.2 350.00 235.28
5 280.4 350.00 235.55
5 280.6 350.00 235.83
5 280.8 350.00 236.10
5 281.0 350.00 236.38
5 281.2 350.00 236.65
5 281.4 350.00 236.93
5 281.6 350.00 237.20
5 281.8 350.00 237.48
5 282.0 350.00 237.75
5 282.2 350.00 238.03
5 282.4 350.00 238.30
5 282.6 350.00 238.58
5 282.8 350.00 238.85
5 283.0 350.00 239.13
5 283.2 350.00 239.40
5 283.4 350.00 239.68
5 283.6 350.00 239.95
5 283.8 350.00 240.23
5 284.0 350.00 240.50
5 284.2 350.00 240.78
5 284.4 350.00 241.05
5 284.6 350.00 241.33
5 284.8 350.00 241.60
5 285.0 350.00 241.88
5 285.2 350.00 242.15
5 285.4 350.00 242.43
5 285.6 350.00 242.70
5 285.8 350.00 242.98
5 286.0 350.00 243.25
5 286.2 350.00 243.53
5 286.4 350.00 243.80
5 286.6 350.00 244.08
5 286.8 350.00 244.35
5 287.0 350.00 244.63
5 287.2 350.00 244.90
5 287.4 350.00 245.18
5 287.6 350.00 245.45
5 287.8 350.00 245.73
5 288.0 350.00 246.00
5 288.2 350.00 246.28
5 288.4 350.00 246.55
5 288.6 350.00 246.83
5 288.8 350.00 247.10
5 289.0 350.00 247.38
5 289.2 350.00 247.65
5 289.4 350.00 247.93
5 289.6 350.00 248.20
5 289.8 350.00 248.48
5 290.0 350.00 248.75
5 290.2 350.00 249.03
5 290.4 350.00 249.30
5 290.6 350.00 249.58
5 290.8 350.00 249.85
5 291.0 350.00 250.13
5 291.2 350.00 250.40
5 291.4 350.00 250.68
5 291.6 350.00 250.95
5 291.8 350.00 251.23
5 292.0 350.00 251.50
5 292.2 350.00 251.78
5 292.4 350.00 252.05
5 292.6 350.00 252.33
5 292.8 350.00 252.60
5 293.0 350.00 252.88
5 293.2 350.00 253.15
5 293.4 350.00 253.43
5 293.6 350.00 253.70
5 293.8 350.00 253.98
5 294.0 350.00 254.25
5 294.2 350.00 254.53
5 294.4 350.00 254.80
5 294.6 350.00 255.08
5 294.8 350.00 255.35
5 295.0 350.00 255.63
5 295.2 350.00 255.90
5 295.4 350.00 256.18
5 295.6 350.00 256.45
5 295.8 350.00 256.73
5 296.0 350.00 257.00
5 296.2 350.00 257.28
5 296.4 350.00 257.55
5 296.6 350.00 257.83
5 296.8 350.00 258.10
5 297.0 350.00 258.38
5 297.2 350.00 258.65
5 297.4 350.00 258.93
5 297.6 350.00 259.20
5 297.8 350.00 259.48
5 298.0 350.00 259.75
5 298.2 350.00 260.03
5 298.4 350.00 260.30
5 298.6 350.00 260.58
5 298.8 350.00 260.85
5 299.0 350.00 261.13
5 299.2 350.00 261.40
5 299.4 350.00 261.68
5 299.6 350.00 261.95
5 299.8 350.00 262.23
5 300.0 350.00 262.50
5 300.2 350.00 262.78
5 300.4 350.00 263.05
5 300.6 350.00 263.33
5 300.8 350.00 263.60
5 301.0 350.00 263.88
5 301.2 350.00 264.15
5 301.4 350.00 264.43
5 301.6 350.00 264.70
5 301.8 350.00 264.98
5 302.0 350.00 265.25
5 302.2 350.00 265.53
5 302.4 350.00 265.80
5 302.6 350.00 266.08
5 302.8 350.00 266.35
5 303.0 350.00 266.63
5 303.2 350.00 266.90
5 303.4 350.00 267.18
5 303.6 350.00 267.45
5 303.8 350.00 267.73
5 304.0 350.00 268.00
5 304.2 350.00 268.28
5 304.4 350.00 268.55
5 304.6 350.00 268.83
5 304.8 350.00 269.10
5 305.0 350.00 269.38
5 305.2 350.00 269.65
5 305.4 350.00 269.93
5 305.6 350.00 270.20
5 305.8 350.00 270.48
5 306.0 350.00 270.75
5 306.2 350.00 271.03
5 306.4 350.00 271.30
5 306.6 350.00 271.58
5 306.8 350.00 271.85
5 307.0 350.00 272.13
5 307.2 350.00 272.40
5 307.4 350.00 272.68
5 307.6 350.00 272.95
5 307.8 350.00 273.23
5 308.0 350.00 273.50
5 308.2 350.00 273.78
5 308.4 350.00 274.05
5 308.6 350.00 274.33
5 308.8 350.00 274.60
5 309.0 350.00 274.88
5 309.2 350.00 275.15
5 309.4 350.00 275.43
5 309.6 350.00 275.70
5 309.8 350.00 275.98
5 310.0 350.00 276.25
5 310.2 350.00 276.53
5 310.4 350.00 276.80
5 310.6 350.00 277.08
5 310.8 350.00 277.35
5 311.0 350.00 277.63
5 311.2 350.00 277.90
5 311.4 350.00 278.18
5 311.6 350.00 278.45
5 311.8 350.00 278.73
5 312.0 350.00 279.00
5 312.2 350.00 279.28
5 312.4 350.00 279.55
5 312.6 350.00 279.83
5 312.8 350.00 280.10
5 313.0 350.00 280.38
5 313.2 350.00 280.65
5 313.4 350.00 280.93
5 313.6 350.00 281.20
5 313.8 350.00 281.48
5 314.0 350.00 281.75
5 314.2 350.00 282.03
5 314.4 350.00 282.30
5 314.6 350.00 282.58
5 314.8 350.00 282.85
5 315.0 350.00 283.13
5 315.2 350.00 283.40
5 315.4 350.00 283.68
5 315.6 350.00 283.95
5 315.8 350.00 284.23
5 316.0 350.00 284.50
5 316.2 350.00 284.78
5 316.4 350.00 285.05
5 316.6 350.00 285.33
5 316.8 350.00 285.60
5 317.0 350.00 285.88
5 317.2 350.00 286.15
5 317.4 350.00 286.43
5 317.6 350.00 286.70
5 317.8 350.00 286.98
5 318.0 350.00 287.25
5 318.2 350.00 287.53
5 318.4 350.00 287.80
5 318.6 350.00 288.08
5 318.8 350.00 288.35
5 319.0 350.00 288.63
5 319.2 350.00 288.90
5 319.4 350.00 289.18
5 319.6 350.00 289.45
5 319.8 350.00 289.73
5 320.0 350.00 290.00
5 320.2 350.00 290.28
5 320.4 350.00 290.55
5 320.6 350.00 290.83
5 320.8 350.00 291.10
5 321.0 350.00 291.38
5 321.2 350.00 291.65
5 321.4 350.00 291.93
5 321.6 350.00 292.20
5 321.8 350.00 292.48
5 322.0 350.00 292.75
5 322.2 350.00 293.03
5 322.4 350.00 293.30
5 322.6 350.00 293.58
5 322.8 350.00 293.85
5 323.0 350.00 294.13
5 323.2 350.00 294.40
5 323.4 350.00 294.68
5 323.6 350.00 294.95
5 323.8 350.00 295.23
5 324.0 350.00 295.50
5 324.2 350.00 295.78
5 324.4 350.00 296.05
5 324.6 350.00 296.33
5 324.8 350.00 296.60
5 325.0 350.00 296.88
5 325.2 350.00 297.15
5 325.4 350.00 297.43
5 325.6 350.00 297.70
5 325.8 350.00 297.98
5 326.0 350.00 298.25
5 326.2 350.00 298.53
5 326.4 350.00 298.80
5 326.6 350.00 299.08
5 326.8 350.00 299.35
5 327.0 350.00 299.62
5 327.2 350.00 299.90
5 327.4 350.00 300.17
5 327.4 350.00 300.17
5 337.4 350.00 300.17
5 347.4 350.00 300.17
5 357.4 350.00 300.17
5 367.4 350.00 300.17
5 377.4 350.00 300.17
5 387.4 350.00 300.17
5 397.4 350.00 300.17
5 407.4 350.00 300.17
5 417.4 350.00 300.17
5 427.4 350.00 300.17
5 437.4 350.00 300.17
5 447.4 350.00 300.17
5 457.4 350.00 300.17
5 467.4 350.00 300.17
5 477.4 350.00 300.17
5 487.4 350.00 300.17
5 497.4 350.00 300.17
5 507.4 350.00 300.17
5 517.4 350.00 300.17
5 527.4 350.00 300.17
5 537.4 350.00 300.17
5 547.4 350.00 300.17
5 557.4 350.00 300.17
5 567.4 350.00 300.17
5 577.4 350.00 300.17
5 587.4 350.00 300.17
5 597.4 350.00 300.17
5 607.4 350.00 300.17
5 617.4 350.00 300.17
5 627.4 350.00 300.17
5 637.4 350.00 300.17
5 647.4 350.00 300.17
5 657.4 350.00 300.17
5 667.4 350.00 300.17
5 677.4 350.00 300.17
5 687.4 350.00 300.17
5 697.4 350.00 300.17
5 707.4 350.00 300.17
5 717.4 350.00 300.17
5 727.4 350.00 300.17
5 737.4 350.00 300.17
5 747.4 350.00 300.17
5 757.4 350.00 300.17
5 767.4 350.00 300.17
5 777.4 350.00 300.17
5 787.4 350.00 300.17
5 797.4 350.00 300.17
5 807.4 350.00 300.17
5 817.4 350.00 300.17
5 827.4 350.00 300.17
5 837.4 350.00 300.17
5 847.4 350.00 300.17
5 857.4 350.00 300.17
5 867.4 350.00 300.17
5 877.4 350.00 300.17
5 887.4 350.00 300.17
5 897.4 350.00 300.17
5 907.4 350.00 300.17
5 917.4 350.00 300.17
5 927.4 350.00 300.17
5 937.4 350.00 300.17
5 947.4 350.00 300.17
5 957.4 350.00 300.17
5 967.4 350.00 300.17
5 977.4 350.00 300.17
5 987.4 350.00 300.17
5 997.4 350.00 300.17
5 1007.4 350.00 300.17
5 1017.4 350.00 300.17
5 1027.4 350.00 300.17
5 1037.4 350.00 300.17
5 1047.4 350.00 300.17
5 1057.4 350.00 300.17
5 1067.4 350.00 300.17
5 1077.4 350.00 300.17
5 1087.4 350.00 300.17
5 1097.4 350.00 300.17
5 1107.4 350.00 300.17
5 1117.4 350.00 300.17
5 1127.4 350.00 300.17
5 1137.4 350.00 300.17
5 1147.4 350.00 300.17
5 1157.4 350.00 300.17
5 1167.4 350.00 300.17
5 1177.4 350.00 300.17
5 1187.4 350.00 300.17
5 1197.4 350.00 300.17
5 1207.4 350.00 300.17
5 1217.4 350.00 300.17
5 1227.4 350.00 300.17
5 1237.4 350.00 300.17
5 1247.4 350.00 300.17
5 1257.4 350.00 300.17
5 1267.4 350.00 300.17
5 1277.4 350.00 300.17
5 1287.4 350.00 300.17
5 1297.4 350.00 300.17
5 1307.4 350.00 300.17
5 1317.4 350.00 300.17
5 1327.4 350.00 300.17
5 1337.4 350.00 300.17
5 1347.4 350.00 300.17
5 1357.4 350.00 300.17
5 1367.4 350.00 300.17
5 1377.4 350.00 300.17
5 1387.4 350.00 300.17
5 1397.4 350.00 300.17
5 1407.4 350.00 300.17
5 1417.4 350.00 300.17
5 1427.4 350.00 300.17
5 1437.4 350.00 300.17
5 1447.4 350.00 300.17
5 1457.4 350.00 300.17
5 1467.4 350.00 300.17
5 1477.4 350.00 300.17
5 1487.4 350.00 300.17
5 1497.4 350.00 300.17
5 1507.4 350.00 300.17
5 1517.4 350.00 300.17
5 1527.4 350.00 300.17
5 1537.4 350.00 300.17
5 1547.4 350.00 300.17
5 1557.4 350.00 300.17
5 1567.4 350.00 300.17
5 1577.4 350.00 300.17
5 1587.4 350.00 300.17
5 1597.4 350.00 300.17
5 1607.4 350.00 300.17
5 1617.4 350.00 300.17
5 1627.4 350.00 300.17
5 1637.4 350.00 300.17
5 1647.4 350.00 300.17
5 1657.4 350.00 300.17
5 1667.4 350.00 300.17
5 1677.4 350.00 300.17
5 1687.4 350.00 300.17
5 1697.4 350.00 300.17
5 1707.4 350.00 300.17
5 1717.4 350.00 300.17
5 1727.4 350.00 300.17
5 1737.4 350.00 300.17
5 1747.4 350.00 300.17
5 1757.4 350.00 300.17
5 1767.4 350.00 300.17
5 1777.4 350.00 300.17
5 1787.4 350.00 300.17
5 1797.4 350.00 300.17
5 1807.4 350.00 300.17
5 1817.4 350.00 300.17
5 1827.4 350.00 300.17
5 1837.4 350.00 300.17
5 1847.4 350.00 300.17
5 1857.4 350.00 300.17
5 1867.4 350.00 300.17
5 1877.4 350.00 300.17
5 1887.4 350.00 300.17
5 1897.4 350.00 300.17
5 1907.4 350.00 300.17
5 1917.4 350.00 300.17
5 1927.4 350.00 300.17
5 1937.4 350.00 300.17
5 1947.4 350.00 300.17
5 1957.4 350.00 300.17
5 1967.4 350.00 300.17
5 1977.4 350.00 300.17
5 1987.4 350.00 300.17
5 1997.4 350.00 300.17
